Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000]
Urban population growth (annual %),SP.URB.GROW,Ireland,IRL,3.12557885401806,3.08795667723158,2.13834424700702,2.2499323824322,2.30046643214237,2.28129825382759,2.14291022733221,1.98224061791511,2.04285156137425,1.95060172706557,1.76538101195125,1.71351897295047,1.23258471095183,0.99708619656605,0.905246801848967,0.444822700229323,0.315164473463243,0.233388089833058,-0.206856331162489,-0.174186877831632,0.304190815267071,0.827570880150714,1.06696937204539,0.881361140868251,0.7742780315589,0.889571873186201,1.1771004697882,1.42478720296436,1.46158280155595,1.54573962109753,1.7481026700676
Urban population growth (annual %),SP.URB.GROW,Isle of Man,IMN,1.90313768317706,1.53641489747721,0.308922362272282,0.120761447287795,-0.0190579043234816,-0.206693769429212,0.0890897001239705,1.30807552336681,1.32836377965468,1.33234789863628,1.32689554020272,0.82606618644348,0.140501943804637,-0.0926493289424754,-0.158599569416044,-0.20085444809883,0.437165711057243,1.36205906953171,1.63123355132311,1.63358152271477,1.64100442949031,1.30199645124357,0.786330252858345,0.589131572823731,0.558516075406482,0.525689482887239,0.751205051136243,1.13887637934197,1.28850444771459,1.28245238184832,1.20494219286421
Urban population growth (annual %),SP.URB.GROW,Israel,ISR,4.04670530378669,3.84741701898244,3.20218820608894,4.56317444325286,3.47650757739757,2.76826645238647,2.70455353592145,2.69414742492871,2.55147932994573,2.99664941298779,2.81724988092729,2.39356870389482,2.26751078906034,2.17798428234222,1.43069324136874,1.88504608525403,1.66732077475976,1.73516613268523,1.77471769097438,1.81287647881769,3.20975379272213,6.13205144991065,3.56815483425651,2.7695452221672,2.70059744209043,2.77731068326729,2.70121277101998,2.57092863350144,2.35828768280128,2.61777498331351,2.71253095110511
Urban population growth (annual %),SP.URB.GROW,Italy,ITA,1.27850466807299,1.20741706004214,1.01305086677094,0.988289736577197,0.962002539492351,0.903918571621992,0.804585418380234,0.728011211530533,0.657172197390672,0.589107555455562,0.503561294703949,0.41523676692889,0.147367695402826,0.00638799801151978,-0.00756463983110026,-0.00102329301802305,-0.0244854742714839,-0.0197350167961586,0.018367630826705,0.0450504195104213,0.0537393805274748,0.0392535418060194,0.121878595507805,0.150993200701863,0.110149317664983,0.0912844846717047,0.117720946939261,0.142443745434026,0.118229703401032,0.106198406299854,0.134599938879629
Urban population growth (annual %),SP.URB.GROW,Jamaica,JAM,3.10276299134514,2.72858642720169,2.80868894150306,2.81628035003419,2.75579166567118,2.65534162017737,2.53734425255961,2.45707453806487,2.43722256891281,2.45252175502601,2.52815101044636,2.60978355632812,2.61769103125693,1.92068117580181,1.81663528808507,1.64844487834983,1.45517772011602,1.29450589490946,1.20818515941183,1.20026559869629,1.19676850260957,1.25378057307708,1.41919615990529,1.48064299233501,1.49196780094774,1.48420785667589,1.40599965606587,1.33802795654065,1.31098643950262,1.22630761453976,1.07611505949566
Urban population growth (annual %),SP.URB.GROW,Japan,JPN,2.23572647881551,3.28598139267243,2.47663270115026,2.44734033749078,2.34168880946869,2.25618594768777,1.37223221498137,1.04437513284484,0.986316390310505,0.922840575259585,0.863009130912971,0.857030088298628,0.837770081312131,0.839491787391523,0.792016376397538,0.768126959728247,0.69256972802452,0.647188213594079,0.579693777670053,0.56178183549511,0.494834367912387,0.565933802429155,0.547872243868824,0.499248523479854,0.452684319483056,0.407782165419146,0.392098741792234,0.400657297954832,0.432577326989712,0.34190211118019,0.327609574744949
Urban population growth (annual %),SP.URB.GROW,Jordan,JOR,6.62287987869595,5.54513711792686,4.69579489311722,4.19729798971942,3.93401688691884,3.76284482900331,3.63160569907867,3.62274207365732,3.69569571501607,3.84190286217029,5.38338023405938,6.33105783088843,6.51206073884429,6.60346818562452,6.59239289555353,6.5447477612035,6.50735672186153,6.44991269690467,6.41480298863994,6.47237613375481,6.6417829667035,6.77604962113376,6.83215352461536,6.69771044828698,6.21963590115505,4.72089945338831,3.33626231324249,2.69126866783812,2.32903457868635,2.18861477199825,2.12192984544585
Urban population growth (annual %),SP.URB.GROW,Kazakhstan,KAZ,3.01283182166769,2.47299834075982,2.34983335687983,2.40281905176932,2.40648669770763,1.9305080616286,1.9138028764734,1.96635205846541,2.01118753447778,2.14047588717182,2.34774087242411,2.38226181780161,2.43417559059152,2.50060797709802,2.5306836990089,1.93561775786183,2.17638769289999,2.40506624535974,2.39908211617761,-1.07987575506488,0.442741900714333,0.470529387054775,-0.240622560243617,-0.518417264586595,-1.60887344148484,-2.02448044299653,-1.47697990425255,-1.54000280191942,-1.68911275071001,-0.885467493577173,-0.169987079196277
Urban population growth (annual %),SP.URB.GROW,Kenya,KEN,8.2706079458228,8.22538721597638,8.07521740421395,8.0202154855778,7.92209332106512,7.80998129623664,7.70563283335146,7.72467580408114,7.8271593998559,7.82582531926427,4.73728795578774,4.25959707508609,4.28807603555879,4.33472534361145,4.34176296519598,4.28337653248407,4.20476344128623,4.13710232750377,4.12553596109132,4.08208203760132,4.98364249160108,4.95772371019549,4.77594837634397,4.67395998078956,4.60491054512765,4.52693314684529,4.42194727064454,4.37684665211023,4.38909190679726,4.49325422136152,4.6496699104578
Urban population growth (annual %),SP.URB.GROW,Kiribati,KIR,7.13706251141902,6.99224477297673,6.83771037692298,6.57101766476565,3.96377500217578,1.74649953793977,1.59057862611849,1.47393417001937,1.43123774633081,1.90311234152694,2.4909108289957,2.49497374022828,2.53115980191588,2.55841808352068,2.641847681359,2.84684471740686,3.15852771408386,3.27996009093217,3.29344552372594,3.25909860176431,3.11058055696396,2.77279662006884,2.46718531842161,2.31257183241877,2.26029852839921,2.29126968727149,4.29528043739263,5.35334209907004,5.27308452934827,5.14965257671748,5.10202289784141
Urban population growth (annual %),SP.URB.GROW,"Korea, Dem. People's Rep.",PRK,7.54299834793505,3.45509757499972,3.39670470666612,3.15574916903384,2.78888867596734,2.60869382455807,1.63634465338119,1.49790909876713,1.45765282277989,1.47459286056882,1.4962848600152,1.70622598024199,1.71380834394886,1.70330784643968,1.70750728355719,1.72003374041821,1.73339297152041,1.72784534649193,1.71927961676777,1.71668181630039,1.72889922036426,1.7593515991312,1.77743127008474,1.79155837989749,1.70616638128239,1.39404954111546,1.15071703686131,1.0711706048143,0.989511878847403,0.915710723095582,0.829486690742089
Urban population growth (annual %),SP.URB.GROW,"Korea, Rep.",KOR,7.08824857344516,5.72515940123285,5.20603051616675,5.00872678440835,4.87075155461082,4.75584747563308,5.04644353378922,5.03189497691862,4.87547579431438,4.74779133430002,4.67238439804972,4.49108913788502,4.33796607785697,4.15519628315522,3.80708263897405,3.44222748629721,3.73595732687128,3.77142785426415,3.60758583615969,3.45735138569971,3.3086487267101,2.50578148499851,2.16390257767196,2.09804804302675,2.05355922703446,2.0171844184448,1.49197608574533,1.24615224219257,1.02556798368187,1.01231674491918,1.13428440765118
Urban population growth (annual %),SP.URB.GROW,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Urban population growth (annual %),SP.URB.GROW,Kuwait,KWT,9.00105457387641,7.64694629380248,7.07513824517409,6.83548243464924,6.75601478345574,7.07401425190223,7.94156762367391,7.8078282516601,7.49809294706442,7.06417828380351,6.5215207851592,6.09668510855944,5.72893466741941,5.54656482128388,4.92407446261624,4.41097622485015,4.11739889196596,4.01842730441365,3.87707563771311,3.74172926458235,-27.7079316816359,-22.3337201522966,19.0663621914018,2.03080124505722,-0.747898656959702,0.924811082776336,3.09741862690162,3.56222396895973,3.42431580579882,3.29056482190212,3.15487927706308
Urban population growth (annual %),SP.URB.GROW,Kyrgyz Republic,KGZ,2.89880407919561,2.46724659944132,2.53915302339006,2.48271602443746,2.58022136814762,2.48032582412651,2.37268853487292,2.30023697492003,2.20515944696795,1.98892079796583,1.69510752896169,1.74368165361812,1.84486057292895,1.94980279658333,1.88427537600584,1.73912729990088,1.76125389351504,1.77187690838744,1.63423609016511,1.66548650845434,1.16502263275492,0.87268444661522,0.385296253787571,-0.74023315658894,-0.810363152916095,0.220009467678752,0.698482733753858,0.676324100573924,0.745692358045122,0.909806157934678,1.18545832829557
Urban population growth (annual %),SP.URB.GROW,Lao PDR,LAO,5.78151787821632,5.78813567839638,5.79320723641883,5.32810239904301,4.6201566230323,4.43616309118371,4.17992307442667,3.942068564392,3.86750075326139,3.94389722882313,4.15998193626046,4.38550200426169,4.61276765619085,4.75009719169435,4.8464099419197,4.95145436364785,5.0633239351255,5.09949888500589,5.10878481011266,5.09160475609696,5.06312142793244,5.01633374814283,4.95322417003172,4.87511411088368,4.76761183678551,5.51638957511873,7.14472050728077,6.83661712756999,6.5486060114605,6.40074965446481,6.27632532532244
Urban population growth (annual %),SP.URB.GROW,Latvia,LVA,1.95151907506902,1.90642263715855,1.92358501973551,1.93078955022154,1.95589300057812,1.82880420063663,1.64050881703636,1.58288079336898,1.51240838658481,1.1386327173996,0.840561911923728,0.819784257562634,0.878947272199675,1.00225424239294,1.03879143964346,1.05939325727056,1.13505775135761,1.26096078205991,1.25611048646095,0.635545033204069,-0.0705193991441382,-0.54387009441934,-1.88242315788201,-2.04893205299193,-1.52571257325915,-1.64518068195184,-1.27192977884273,-1.06961496468072,-1.16037555638259,-1.15198216819929,-1.18848873897458
Urban population growth (annual %),SP.URB.GROW,Lebanon,LBN,5.32752064222781,5.13219194605293,5.03891317210663,4.87320746610746,4.6887438501616,4.37553499246389,15.2502015277865,13.8629478078401,-6.36014530244874,-7.43201018789987,3.83576874828665,3.77237212022269,2.98384735257662,2.69474601918508,3.23499250734678,3.33289336316173,3.77815588986779,3.69945014007668,3.10026687118029,2.39744381255113,2.34636483130311,2.43450151563747,2.53654675767015,2.34412504247034,2.19577746946409,2.21075611302859,2.24544946781399,2.17246377667491,2.08258665174399,1.82433895282166,1.78182968975603
Urban population growth (annual %),SP.URB.GROW,Lesotho,LSO,8.44175182469348,8.37996779701067,8.165531233082,7.8872115391274,7.88219602932527,7.82480445577412,6.80913521454668,3.50107934084182,3.32365326775643,3.31233828091491,3.31662891326686,3.31284013248097,3.30653028651586,3.29512799382154,3.29063588187447,3.24318054355897,3.9242171090563,6.35644793666393,6.03681372682228,5.88712848357529,5.74735736620684,5.61304220463546,5.48077849817598,5.31692096640647,5.17359866050014,5.04232824921375,4.64956193663008,3.57433616192323,3.3331401351458,3.09374439853535,2.86328747333908
Urban population growth (annual %),SP.URB.GROW,Liberia,LBR,5.80214670157837,5.72764047480765,5.7122877046347,5.75432749763584,5.77973397197649,5.79795874412461,5.7760742863647,5.80699958703461,5.86498369746959,5.84492431232447,5.81714568542794,5.72643706744107,5.62360158225955,5.67118435372926,7.24145673913,9.14854125381908,8.82737888022928,8.49246258899715,8.17035025743334,7.83368659589539,-7.82552084419666,-8.51101234343179,0.40610661152726,-1.79592929513517,-6.35417523984524,-5.55889548946236,-3.90871933361242,8.61097957806209,10.9865962308118,6.32693944884773,4.48806596410507
Urban population growth (annual %),SP.URB.GROW,Libya,LBY,9.37353486182741,9.01347883059162,8.78491348481182,9.07816986647532,7.2963219734114,7.52493196869674,7.58294440155984,7.46241731641283,7.34818747219789,7.23269919924214,7.06111428429669,6.83374149728496,6.64623206318172,6.47536106696479,5.70188217339908,3.50370524935331,3.1674668589189,2.9731291397703,2.83523642955987,2.73434585893769,2.6277529835307,2.51895804896029,2.41366711405808,2.29935908708344,2.16837804505517,2.02898396503099,1.89254173315778,1.77937828116467,1.6946360350078,1.65413794346427,2.03048728445198
Urban population growth (annual %),SP.URB.GROW,Liechtenstein,LIE,1.47537295045392,1.50455471054951,1.60686359694713,1.65497169889281,1.65212698549538,1.67267938053136,1.59852957205805,1.59633233668041,1.61642677110855,1.63515794644051,1.49947682703389,0.893349442742266,0.540834200926123,0.623725003037274,0.598548174303782,0.573798195302139,0.591592682493046,0.609053652112002,0.646981282152271,0.66348988993578,0.618048938938235,0.757036863573378,0.913063054298834,0.924815598278199,0.936168574060522,0.92748568175258,0.274617669642997,-0.471235900503409,-0.532808364559231,-0.535662425556427,-0.598565234837027
Urban population growth (annual %),SP.URB.GROW,Lithuania,LTU,3.12638065751969,3.56733050229126,3.51464521073018,3.31614818968438,3.20930765995362,3.08525011941555,2.99960823504396,2.90491415901873,2.78701022398188,2.24343936570423,1.76279695987041,1.85704546866698,1.96106125766559,2.0364948938251,2.03578839404791,2.03656105365464,2.11918938752212,2.17004671264216,2.16991615942943,1.33249911823877,0.280733488937383,0.0812759081685386,-0.195982483142194,-0.563105877586486,-0.781540244421778,-0.858887851767501,-0.849558628346543,-0.825599753906236,-0.813829693914108,-0.798920929676114,-0.792940722309791
Urban population growth (annual %),SP.URB.GROW,Luxembourg,LUX,1.13062674598388,1.67973398036585,2.02666359170917,1.89461308535816,2.07622481818603,1.84567349813512,1.22935632385412,0.889266504993698,0.876881187410496,0.913286514003418,1.01899014608876,0.795869392467608,0.152707353675239,0.0961301737623752,0.172327274419578,0.26266812651548,0.518231085989667,0.716099480127465,0.794850653034216,1.04067030055209,1.32089927091705,1.56550866915116,1.81761499447245,1.74521902180951,2.12262151224516,1.90181617158173,1.27897736982801,1.19804590718219,1.38147446908233,2.01786761465331,2.26003451290749
Urban population growth (annual %),SP.URB.GROW,"Macao SAR, China",MAC,2.97662046060413,1.20630623408953,-0.272547704754468,-0.15412621150745,-0.056255301270552,0.00992970596475035,0.0426037956911985,0.032664402500865,-0.017778035077827,-0.06204115595549,-0.000413736892298607,1.4992612195398,3.40183847390277,3.85401621080451,3.97069515666001,4.07188197990196,4.12623189575144,4.12064120840664,4.05841455295346,3.94709495947216,3.80149046009713,3.45593260616191,2.75072459125886,2.24378276079928,2.12066586690669,2.02112561602251,1.98182626233508,1.83455402256024,1.70412419881796,1.59710795273744,1.4877568229253
Urban population growth (annual %),SP.URB.GROW,Madagascar,MDG,5.40075257754342,5.95455304178655,6.00345222951517,5.98105034641895,5.95545575194099,5.89798754410601,5.53475881608342,5.49981611867451,5.47193659385851,5.43393898742668,5.39367500173432,5.32893005079962,5.28407864336235,5.24827780231789,5.21575691332724,5.19657634914473,5.18616217487324,5.19557859638687,5.238803550331,5.24859619521844,5.29506597762727,5.3244863688687,5.34425970004924,5.37785948269424,4.26760008946161,4.18496303112241,4.19185612662878,4.17636439937334,4.14576558416597,4.09781994481206,4.03296351284223
Urban population growth (annual %),SP.URB.GROW,Malawi,MWI,7.19402331658657,7.21644808948716,7.28082107353582,7.32667266103485,7.40452052276047,7.47285381568528,7.56933133110759,7.7604665966282,6.29427952241937,6.06882921509291,6.21177219654412,6.27648575951257,6.30214869420409,6.2836752600587,6.211895779158,6.13329947328984,5.97138485550269,7.05770362953842,8.09898804599213,7.47388232070087,6.67927530722444,5.78683838005449,5.60938857316251,4.13695255627684,1.51076871812509,2.53334267567049,4.65835900544655,4.64165326160354,4.76065779889008,3.18010449191528,2.90504995399615
Urban population growth (annual %),SP.URB.GROW,Malaysia,MYS,4.59506311736078,4.77209211914653,4.7343257964697,4.75269935139203,4.77086206978835,4.76903983161491,4.75997496200669,4.79863994787996,4.83423228331511,4.78411038379433,4.74161475267803,4.40419365520653,4.36964889511759,4.38990815367127,4.44687197287531,4.53168944474747,4.61997045708517,4.65864104114166,4.65418771976261,4.55887570835308,4.460679789682,4.37492793586338,5.2054989419744,5.25438106808942,5.19364110374552,5.09641028810221,4.97938200402812,4.87272766684941,4.74633883650622,4.59934948876675,4.55739567987587
Urban population growth (annual %),SP.URB.GROW,Maldives,MDV,4.67897102479968,10.7350755961445,10.6567043301686,10.4616560260835,10.3329180760157,10.2730544585949,10.1869955424556,9.96006050571611,7.73399586588745,5.67441776922615,5.73556501272542,5.7568708144809,5.7038320510131,5.57774165189399,5.60953179845415,5.33005369819028,3.83834670729672,3.80913213785225,3.63069686753367,3.46615021406707,3.30186504608623,2.89929435526147,2.72006747295358,2.51807822197757,2.30601588850597,2.55661189576761,3.59186803416153,3.36732151065878,3.16756013778819,2.97096159933409,3.65346941142273
